id,name,website,macro_region,subregion,country,coverage_type,coverage_area,publication_type,languages,domain_rating,domain_rating_provider,domain_rating_measured_at,link_type,link_evidence_url,publication_routes,cost_model,priority,status,last_verified,source_urls
rm-wgel-wgel-com,WGEL,https://www.wgel.com,north-america,north-america,united-states,metro-city,Greenville,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wgel.com|https://www.wikidata.org/wiki/Q7949715
rm-wghj-gnnradio-org,WGHJ,https://www.gnnradio.org,north-america,north-america,united-states,metro-city,North Carolina,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.gnnradio.org|https://www.wikidata.org/wiki/Q7953788
rm-wjgl-969theeagle-com,WJGL,https://www.969theeagle.com,north-america,north-america,united-states,metro-city,Florida,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.969theeagle.com|https://www.wikidata.org/wiki/Q7951179
rm-wlvf-fm-gospel903-com,WLVF-FM,https://www.gospel903.com,north-america,north-america,united-states,metro-city,Florida,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.gospel903.com|https://www.wikidata.org/wiki/Q7952539
rm-wmgx-coast931-com,WMGX,https://www.coast931.com,north-america,north-america,united-states,metro-city,Maine,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.coast931.com|https://www.wikidata.org/wiki/Q7952820
rm-womt-womtradio-com,WOMT,https://www.womtradio.com,north-america,north-america,united-states,metro-city,Wisconsin,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7953905|https://www.womtradio.com
rm-wprj-radiou-com,WPRJ,https://radiou.com,north-america,north-america,united-states,metro-city,Michigan,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://radiou.com|https://www.wikidata.org/wiki/Q7954443
rm-wpvc-lp-947wpvc-org,WPVC-LP,https://www.947wpvc.org,north-america,north-america,united-states,metro-city,Charlottesville,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.947wpvc.org|https://www.wikidata.org/wiki/Q21189917
rm-wrco-fm-wrco-com,WRCO-FM,https://www.wrco.com,north-america,north-america,united-states,metro-city,Wisconsin,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7954926|https://www.wrco.com
rm-wrfr-lp-wrfr-org,WRFR-LP,https://www.wrfr.org,north-america,north-america,united-states,metro-city,Maine,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7955008|https://www.wrfr.org
rm-wsak-shark1053-com,WSAK,https://www.shark1053.com,north-america,north-america,united-states,metro-city,New Hampshire,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.shark1053.com|https://www.wikidata.org/wiki/Q7955470
rm-wtug-fm-wtug-com,WTUG-FM,https://www.wtug.com,north-america,north-america,united-states,metro-city,Alabama,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7956453|https://www.wtug.com
rm-wvco-949thesurf-com,WVCO,https://www.949thesurf.com,north-america,north-america,united-states,metro-city,South Carolina,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.949thesurf.com|https://www.wikidata.org/wiki/Q7956779
rm-wvud-wvud-org,WVUD,https://www.wvud.org,north-america,north-america,united-states,metro-city,Delaware,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7957046|https://www.wvud.org
rm-wwmj-i95rocks-com,WWMJ,https://www.i95rocks.com,north-america,north-america,united-states,metro-city,Maine,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.i95rocks.com|https://www.wikidata.org/wiki/Q7957374
rm-wyct-catcountry987-com,WYCT,https://www.catcountry987.com,north-america,north-america,united-states,metro-city,Alabama,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.catcountry987.com|https://www.wikidata.org/wiki/Q7957983
rm-wysz-yeshome-com,WYSZ,https://www.yeshome.com,north-america,north-america,united-states,metro-city,Ohio,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q7958171|https://www.yeshome.com
rm-wzfx-foxy99-com,WZFX,https://www.foxy99.com,north-america,north-america,united-states,metro-city,North Carolina,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.foxy99.com|https://www.wikidata.org/wiki/Q7958288
rm-yarrawonga-chronicle-yarrawongachronicle-com-au,Yarrawonga Chronicle,https://www.yarrawongachronicle.com.au,oceania,australia-new-zealand,australia,local-area,"Federation,Moira",newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://www.yarrawongachronicle.com.au
rm-yenisokegazetesi-com-yenisokegazetesi-com,Yenisokegazetesi.com,https://yenisokegazetesi.com,asia,western-asia,turkey,local-area,Aydın,digital-news,tr,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q131842130|https://yenisokegazetesi.com
rm-yorke-peninsula-country-times-ypct-com-au,Yorke Peninsula Country Times,https://www.ypct.com.au,oceania,australia-new-zealand,australia,local-area,"Barunga West,Copper Coast,Yorke Peninsula",newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://www.ypct.com.au
rm-aanekosken-kaupunkisanomat-aksa-fi,Äänekosken Kaupunkisanomat,https://aksa.fi,europe,northern-europe,finland,local-area,Local or regional market in Finland,newspaper,fi,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://aksa.fi|https://www.wikidata.org/wiki/Q18663150
rm-outlet-fm-shinagawa-co-jp,エフエムしながわ,https://fm-shinagawa.co.jp,asia,eastern-asia,japan,metro-city,Shinagawa,news-broadcaster,ja,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://fm-shinagawa.co.jp|https://www.wikidata.org/wiki/Q65237921
rm-outlet-fmuji-com,エフエム宇治放送,https://www.fmuji.com,asia,eastern-asia,japan,local-area,Uji,news-broadcaster,ja,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.fmuji.com|https://www.wikidata.org/wiki/Q11290623
rm-7ho-fm-7hofm-com-au,7HO FM,https://www.7hofm.com.au,oceania,australia-new-zealand,australia,metro-city,Tasmania,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.7hofm.com.au|https://www.wikidata.org/wiki/Q4643780
rm-akron-news-reporter-akronnewsreporter-com,Akron News-Reporter,https://akronnewsreporter.com,north-america,north-america,united-states,state-province,Colorado,newspaper,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://akronnewsreporter.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-alpine-sun-thealpinesun-com,Alpine Sun,https://thealpinesun.com,north-america,north-america,united-states,state-province,California,newspaper,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://thealpinesun.com
rm-alvdal-midt-i-v-la-alvdalmiv-no,Alvdal midt i væla,https://alvdalmiv.no,europe,northern-europe,norway,local-area,Alvdal Municipality,newspaper,nb,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://alvdalmiv.no|https://www.wikidata.org/wiki/Q126370801
rm-ampie-s-broadcasting-corporation-abcsuriname-com,Ampie's Broadcasting Corporation,https://www.abcsuriname.com,latin-america-caribbean,south-america,suriname,metro-city,Paramaribo,news-broadcaster,nl,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.abcsuriname.com|https://www.wikidata.org/wiki/Q2773131
rm-arnold-sentinel-arnoldne-org,Arnold Sentinel,https://arnoldne.org,north-america,north-america,united-states,state-province,Nebraska,newspaper,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://arnoldne.org|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-ashams-radio-ashams-com,Ashams Radio,https://ashams.com,asia,western-asia,israel,metro-city,Nazareth,news-broadcaster,ar,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://ashams.com|https://www.wikidata.org/wiki/Q6864954
rm-avisa-hemnes-avisahemnes-no,Avisa Hemnes,https://avisahemnes.no,europe,northern-europe,norway,local-area,Korgen,newspaper,nb,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://avisahemnes.no|https://www.wikidata.org/wiki/Q15960394
rm-azad-azerbaijan-international-tv-atv-az,Azad Azerbaijan International TV,https://www.atv.az,asia,western-asia,azerbaijan,metro-city,Baku,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.atv.az|https://www.wikidata.org/wiki/Q6895917
rm-blackshear-times-theblacksheartimes-com,Blackshear Times,https://theblacksheartimes.com,north-america,north-america,united-states,state-province,Georgia,newspaper,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://theblacksheartimes.com
rm-canal-c-canalc-com-ar,Canal C,https://www.canalc.com.ar,latin-america-caribbean,south-america,argentina,metro-city,Córdoba,news-broadcaster,es,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://www.canalc.com.ar|https://www.wikidata.org/wiki/Q99535526
rm-cfak-fm-cfak-ca,CFAK-FM,https://www.cfak.ca,north-america,north-america,canada,metro-city,Quebec,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.cfak.ca|https://www.wikidata.org/wiki/Q5010413
rm-chnc-fm-radiochnc-com,CHNC-FM,https://www.radiochnc.com,north-america,north-america,canada,metro-city,Quebec,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.radiochnc.com|https://www.wikidata.org/wiki/Q2931450
rm-chod-fm-gofm-ca,CHOD-FM,https://www.gofm.ca,north-america,north-america,canada,metro-city,Ontario,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.gofm.ca|https://www.wikidata.org/wiki/Q2931456
rm-chsr-fm-chsrfm-ca,CHSR-FM,https://www.chsrfm.ca,north-america,north-america,canada,metro-city,New Brunswick,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.chsrfm.ca|https://www.wikidata.org/wiki/Q5011356
rm-ckmn-fm-flofm-ca,CKMN-FM,https://flofm.ca,north-america,north-america,canada,metro-city,Quebec,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://flofm.ca|https://www.wikidata.org/wiki/Q5012441
rm-ckpc-am1380-ca,CKPC,https://www.am1380.ca,north-america,north-america,canada,metro-city,Brantford,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.am1380.ca|https://www.wikidata.org/wiki/Q5012496
rm-ckvm-fm-ckvmfm-com,CKVM-FM,https://www.ckvmfm.com,north-america,north-america,canada,metro-city,Quebec,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.ckvmfm.com|https://www.wikidata.org/wiki/Q5012591
rm-ckxs-fm-ckxsfm-com,CKXS-FM,https://ckxsfm.com,north-america,north-america,canada,metro-city,Ontario,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://ckxsfm.com|https://www.wikidata.org/wiki/Q5012625
rm-coalfield-progress-thecoalfieldprogress-com,Coalfield Progress,https://thecoalfieldprogress.com,north-america,north-america,united-states,state-province,Virginia,newspaper,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://thecoalfieldprogress.com
rm-diari-de-vilanova-diaridevilanova-cat,Diari de Vilanova,https://www.diaridevilanova.cat,europe,southern-europe,spain,local-area,Vilanova i la Geltrú,newspaper,es,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.diaridevilanova.cat|https://www.wikidata.org/wiki/Q5271838
rm-dienbien-radio-and-television-dienbientv-vn,Dienbien Radio and Television,https://dienbientv.vn,asia,south-eastern-asia,vietnam,metro-city,Điện Biên Phủ,news-broadcaster,vi,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://dienbientv.vn|https://www.wikidata.org/wiki/Q49054480
rm-ennis-madisonian-madisoniannews-com,Ennis Madisonian,https://madisoniannews.com,north-america,north-america,united-states,state-province,Montana,newspaper,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://madisoniannews.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-enterprise-tocsin-enterprise-tocsin-com,Enterprise-Tocsin,https://enterprise-tocsin.com,north-america,north-america,united-states,state-province,Mississippi,newspaper,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://enterprise-tocsin.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-fort-scott-tribune-fstribune-com,Fort Scott Tribune,https://fstribune.com,north-america,north-america,united-states,state-province,Kansas,newspaper,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://fstribune.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-freies-radio-freudenstadt-radio-fds-de,Freies Radio Freudenstadt,https://www.radio-fds.de,europe,western-europe,germany,county-district,Freudenstadt,news-broadcaster,de,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.radio-fds.de|https://www.wikidata.org/wiki/Q19962431
rm-goldstar-tv-goldstar-tv-de,Goldstar TV,https://www.goldstar-tv.de,europe,western-europe,germany,metro-city,Ismaning,news-broadcaster,de,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.goldstar-tv.de|https://www.wikidata.org/wiki/Q1536120
rm-houghton-lake-resorter-houghtonlakeresorter-com,Houghton Lake Resorter,https://houghtonlakeresorter.com,north-america,north-america,united-states,state-province,Michigan,newspaper,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://houghtonlakeresorter.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-julesburg-advocate-julesburgadvocate-com,Julesburg Advocate,https://julesburgadvocate.com,north-america,north-america,united-states,state-province,Colorado,newspaper,en,31,Ahrefs,2026-09-02,unknown,,unknown,unknown,P3,active,2026-09-02,https://julesburgadvocate.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-kbbu-radiolazer-com,KBBU,https://www.radiolazer.com,north-america,north-america,united-states,metro-city,California,news-broadcaster,es,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.radiolazer.com|https://www.wikidata.org/wiki/Q6325651
rm-kbeq-fm-q104kc-com,KBEQ-FM,https://www.q104kc.com,north-america,north-america,united-states,metro-city,Missouri,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.q104kc.com|https://www.wikidata.org/wiki/Q6325769
rm-kboe-fm-kboeradio-com,KBOE-FM,https://www.kboeradio.com,north-america,north-america,united-states,metro-city,Iowa,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kboeradio.com|https://www.wikidata.org/wiki/Q14689116
rm-kdur-kdur-org,KDUR,https://kdur.org,north-america,north-america,united-states,metro-city,Colorado,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://kdur.org|https://www.wikidata.org/wiki/Q14684712
rm-kick-fm-979kickfm-com,KICK-FM,https://www.979kickfm.com,north-america,north-america,united-states,metro-city,Missouri,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.979kickfm.com|https://www.wikidata.org/wiki/Q14704361
rm-kikn-fm-kikn-com,KIKN-FM,https://www.kikn.com,north-america,north-america,united-states,metro-city,South Dakota,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kikn.com|https://www.wikidata.org/wiki/Q1718695
rm-kikv-fm-kikvradio-com,KIKV-FM,https://www.kikvradio.com,north-america,north-america,united-states,metro-city,Minnesota,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kikvradio.com|https://www.wikidata.org/wiki/Q6330849
rm-kilo-kilo943-com,KILO,https://www.kilo943.com,north-america,north-america,united-states,metro-city,Colorado,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kilo943.com|https://www.wikidata.org/wiki/Q14684731
rm-kjmh-107jamz-com,KJMH,https://www.107jamz.com,north-america,north-america,united-states,metro-city,Louisiana,news-broadcaster,en,31,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.107jamz.com|https://www.wikidata.org/wiki/Q6331512
